Index,Developer,Video_Game_Name
1805,cerasus.media,Cradle of Rome
1806,Awem Studio,Cradle of Rome
1807,iWin,Cradle of Rome
1808,Digital Eclipse,Grand Theft Auto
1809,Rockstar Games,Grand Theft Auto
1810,Rising Star Games,Avalon Code
1811,Marvelous Entertainment,Avalon Code
1812,Matrix Software,Avalon Code
1813,Global Star Software,Dora the Explorer: Super Star Adventures
1814,ImaginEngine,Dora the Explorer: Super Star Adventures
1815,Digital Extremes,Star Trek: The Game
1816,K/O Paper Products,Star Trek: The Game
1817,CBS Studios,Star Trek: The Game
1818,Bad Robot Interactive,Star Trek: The Game
1819,Namco Bandai Games,Star Trek: The Game
1820,Paramount Digital Entertainment,Star Trek: The Game
1821,Sega Corporation,Dreamcast Collection
1822,Capcom,Resident Evil Archives: Resident Evil Zero
1823,Capcom Production Studio 3,Resident Evil Archives: Resident Evil Zero
1824,Panic Button Games,Rocket League
1825,Psyonix,Rocket League
1826,Sony Computer Entertainment of America,My Street
1827,Idol Minds,My Street
1828,Sony Computer Entertainment Europe,My Street
1829,Activision,Spider-Man: Shattered Dimensions
1830,Beenox,Spider-Man: Shattered Dimensions
1831,Shiny Entertainment,Wild 9
1832,Interplay Entertainment,Wild 9
1833,2K Games,Ghost Rider
1834,Climax Group,Ghost Rider
1835,Nautilus,Shadow Hearts: Covenant
1836,Aruze,Shadow Hearts: Covenant
1837,Midway,Shadow Hearts: Covenant
1838,Activision,X-Men: Destiny
1839,Silicon Knights,X-Men: Destiny
1840,Abstraction Games,Danganronpa: Trigger Happy Havoc
1841,Spike Chunsoft,Danganronpa: Trigger Happy Havoc
1842,NIS America,Danganronpa: Trigger Happy Havoc
1843,Electronic Arts,Harry Potter and the Order of the Phoenix
1844,Rebellion Developments,Harry Potter and the Order of the Phoenix
1845,Midway Games,Midway Arcade Treasures: Extended Play
1846,Backbone Entertainment,Midway Arcade Treasures: Extended Play
1847,Warner Bros. Interactive Entertainment,Midway Arcade Treasures: Extended Play
1848,Electronic Arts,PGA Tour 96
1849,Hitmen Productions,PGA Tour 96
1850,NuFX,PGA Tour 96
1851,Sugar and Rockets,Covert Ops: Nuclear Dawn
1852,Activision,Covert Ops: Nuclear Dawn
1853,Sony Computer Entertainment,Covert Ops: Nuclear Dawn
1854,Griptonite Games,Ben 10 Ultimate Alien: Cosmic Destruction
1855,D3 Publisher,Ben 10 Ultimate Alien: Cosmic Destruction
1856,Papaya Studio,Ben 10 Ultimate Alien: Cosmic Destruction
1857,PopCap Games,Amazing Adventures: The Forgotten Ruins
1858,Hasbro Interactive,Galaga: Destination Earth
1859,King of the Jungle,Galaga: Destination Earth
1860,Koei,Dynasty Warriors 6 Empires
1861,Omega Force,Dynasty Warriors 6 Empires
1862,Frogwares,The Testament of Sherlock Holmes
1863,Spiders,The Testament of Sherlock Holmes
1864,Atlus,The Testament of Sherlock Holmes
1865,Focus Entertainment,The Testament of Sherlock Holmes
1866,Electronic Arts,NBA Live 14
1867,EA Orlando,NBA Live 14
1868,EA Sports,NBA Live 14
1869,Double Helix Games,G.I. Joe: The Rise of Cobra
1870,Electronic Arts,G.I. Joe: The Rise of Cobra
1871,Cyanide Studio,Game of Thrones
1872,Atlus,Game of Thrones
1873,Focus Entertainment,Game of Thrones
1874,Shift,God Eater 2
1875,Namco Bandai Games,God Eater 2
1876,Feral Interactive,LEGO Marvel's Avengers
1877,Traveller's Tales,LEGO Marvel's Avengers
1878,TT Fusion,LEGO Marvel's Avengers
1879,WB Games,LEGO Marvel's Avengers
1880,Oxygen Interactive Software,PDC World Championship Darts 2008
1881,Red Ant Enterprises,PDC World Championship Darts 2008
1882,Mere Mortals,PDC World Championship Darts 2008
1883,Oxygen Interactive Software,PDC World Championship Darts 2008
1884,Red Ant Enterprises,PDC World Championship Darts 2008
1885,Mere Mortals,PDC World Championship Darts 2008
