Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
S.C.A.R.S,N64,1998.0,Racing,Ubisoft,0.05,0.01,0.0,0.0,0.06,,,,,Vivid Image,E
Another Code R: A Journey into Lost Memories,Wii,2009.0,Adventure,Nintendo,0.0,0.03,0.03,0.0,0.06,66.0,27.0,,,Nintendo,Seven
Virtual Chess 64,N64,1998.0,Misc,Titus,0.05,0.01,0.0,0.0,0.06,,,,,Titus Software,E
Marvel Super Heroes,SAT,1997.0,Fighting,Capcom,0.0,0.0,0.06,0.0,0.06,,,,,Capcom,T
Worms Blast,GC,2002.0,Puzzle,Ubisoft,0.05,0.01,0.0,0.0,0.06,65.0,12.0,tbd,,Team 17,E
Atelier Sophie: The Alchemist of the Mysterious Book,PS3,2015.0,Role-Playing,Tecmo Koei,0.0,0.0,0.03,0.0,0.03,,,8,14.0,Koei Tecmo Europe,Twelve
Prinny: Can I Really Be The Hero? (US sales),PSP,2009.0,Action,,0.06,0.0,0.0,0.0,0.06,,,,,,
Coded Arms: Contagion,PSP,2007.0,Shooter,Konami Digital Entertainment,0.05,0.0,0.0,0.01,0.06,56.0,20.0,6.6,28.0,Creat Studios,T
Foster's Home for Imaginary Friends: Imagination Invaders,DS,2007.0,Adventure,Midway Games,0.06,0.0,0.0,0.0,0.06,,,7.2,6.0,Sensory Sweep,E
Smile PreCure! Let's Go! Marchen World,3DS,2012.0,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,,,,,,
S.T.A.L.K.E.R.: Call of Pripyat,PC,2009.0,Shooter,Namco Bandai Games,0.0,0.05,0.0,0.01,0.06,80.0,44.0,8.7,602.0,GSC Game World,M
IHRA Professional Drag Racing 2005,XB,2004.0,Racing,Bethesda Softworks,0.04,0.01,0.0,0.0,0.06,36.0,5.0,tbd,,Bethesda Softworks,E
Tokyo Xtreme Racer Advance,GBA,2005.0,Racing,Crave Entertainment,0.04,0.02,0.0,0.0,0.06,,,tbd,,David A. Palmer Productions,E
Doraemon: Nobita no Uchuu Eiyuuki,3DS,2015.0,Action,FuRyu,0.0,0.0,0.06,0.0,0.06,,,,,,
Disney's Kim Possible: Global Gemini,DS,2007.0,Platform,Disney Interactive Studios,0.05,0.01,0.0,0.0,0.06,70.0,5.0,tbd,,Artificial Mind and Movement,E
Rock Blast,DS,2008.0,Puzzle,UFO Interactive,0.06,0.0,0.0,0.0,0.06,,,tbd,,UFO Interactive,E
I Love Beauty: Hollywood Makeover,DS,2009.0,Misc,City Interactive,0.06,0.0,0.0,0.0,0.06,,,tbd,,City Interactive,E
A New Beginning,PC,2010.0,Adventure,Deep Silver,0.0,0.05,0.0,0.01,0.06,,,,,,
World Cup of Pool,DS,2009.0,Sports,Midas Interactive Entertainment,0.06,0.0,0.0,0.0,0.06,,,tbd,,Midas Interactive Entertainment,E
Santa Claus Is Comin' to Town!,Wii,2011.0,Puzzle,Crave Entertainment,0.06,0.0,0.0,0.0,0.06,,,tbd,,1st Playable Productions,E
Create,PC,2010.0,Action,Electronic Arts,0.04,0.01,0.0,0.01,0.06,54.0,7.0,6.8,9.0,EA Bright Light,E
MLB Power Pros 2008,DS,2008.0,Sports,Take-Two Interactive,0.06,0.0,0.0,0.0,0.06,70.0,7.0,tbd,,Konami,E
Combat Elite: WWII Paratroopers,PS2,2005.0,Shooter,Unknown,0.03,0.02,0.0,0.01,0.06,54.0,12.0,tbd,,BattleBorne,T
Combat Elite: WWII Paratroopers,PS2,2005.0,Shooter,Unknown,0.03,0.02,0.0,0.01,0.06,54.0,12.0,tbd,,BattleBorne,T
Power Pro Success Legends,PSP,2010.0,Sports,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06,,,,,Konami,CERO_A
Killer Loop,PS,1999.0,Racing,Crave Entertainment,0.03,0.02,0.0,0.0,0.06,,,,,Crave Entertainment,E
Cabela's Dangerous Hunts: Ultimate Challenge,PSP,2006.0,Sports,Activision Value,0.06,0.0,0.0,0.0,0.06,,,4,4.0,FUN Labs,T
Little League World Series Baseball 2008,DS,2008.0,Sports,Activision,0.06,0.0,0.0,0.0,0.06,61.0,5.0,tbd,,Black Lantern Studios,E
Worldwide Soccer,SAT,1994.0,Sports,Sega,0.0,0.0,0.06,0.0,0.06,,,,,,
Toriko: Gourmet Battle!,3DS,2013.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,,,,,h.a.n.d. Inc.,CERO_A
Tony Hawk's Pro Skater 5,PS3,2015.0,Sports,Activision,0.05,0.0,0.0,0.01,0.06,,,3.1,12.0,Robomodo,T
Showtime Championship Boxing,DS,2007.0,Fighting,Zoo Digital Publishing,0.06,0.0,0.0,0.0,0.06,33.0,4.0,tbd,,Nikitova Games,E10
Commandos: Strike Force,PS2,2006.0,Shooter,Eidos Interactive,0.03,0.02,0.0,0.01,0.06,58.0,26.0,8.5,11.0,Pyro Studios,T
Mobile Suit Gundam: Gundam vs. Zeta Gundam,PS2,2004.0,Shooter,Namco Bandai Games,0.03,0.02,0.0,0.01,0.06,57.0,16.0,8.6,11.0,Capcom,T
Puzzler Collection,Wii,2008.0,Puzzle,Ubisoft,0.05,0.0,0.0,0.0,0.06,,,tbd,,Destination Software,E
Rapala Pro Fishing,GBA,2004.0,Sports,Zoo Digital Publishing,0.04,0.02,0.0,0.0,0.06,,,tbd,,Torus Games,E
Guilty Gear X: Advance Edition,GBA,2002.0,Fighting,Sammy Corporation,0.04,0.02,0.0,0.0,0.06,67.0,14.0,5.9,10.0,Arc System Works,T
Fate/Tiger Colosseum Upper,PSP,2008.0,Fighting,Capcom,0.0,0.0,0.06,0.0,0.06,,,,,Cavia,
Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Kounin: KanKen DS3 Deluxe,DS,2009.0,Misc,Rocket Company,0.0,0.0,0.06,0.0,0.06,,,,,,
Warriors of the Lost Empire,PSP,2007.0,Role-Playing,Mercury Games,0.05,0.0,0.0,0.0,0.06,52.0,6.0,7.4,12.0,Platinum Egg,T
Pop Cutie! Street Fashion Simulation,DS,2008.0,Simulation,Tecmo Koei,0.06,0.0,0.0,0.0,0.06,,,,,Koei,E
Ford Racing 3,GBA,2005.0,Racing,Zoo Digital Publishing,0.04,0.02,0.0,0.0,0.06,,,tbd,,Visual Impact,E
Culdcept Revolt,3DS,2016.0,Strategy,Nintendo,0.0,0.0,0.06,0.0,0.06,,,,,Omiya Soft,T
Devil's Third,WiiU,2015.0,Action,Nintendo,0.04,0.02,0.0,0.01,0.06,43.0,54.0,6.5,283.0,Valhalla Game Studios,M
PachiPara 13: Super Umi no Pachi-Pro Fuuunroku,PS2,2006.0,Misc,Irem Software Engineering,0.0,0.0,0.06,0.0,0.06,,,,,,
World Soccer Winning Eleven 9 (US sales),PSP,2005.0,Sports,Konami Digital Entertainment,0.05,0.0,0.0,0.0,0.06,,,,,,
Star Trek: Tactical Assault,DS,2006.0,Strategy,Ubisoft,0.05,0.01,0.0,0.0,0.06,63.0,15.0,7,10.0,Quicksilver Software,E
Oddworld: Munch's Oddysee,GBA,2003.0,Platform,THQ,0.04,0.02,0.0,0.0,0.06,44.0,15.0,2.5,4.0,Art,E
Winning Post 4 Maximum,PS2,2000.0,Sports,Tecmo Koei,0.0,0.0,0.06,0.0,0.06,,,,,,
Xiaolin Showdown,PSP,2006.0,Action,Konami Digital Entertainment,0.05,0.0,0.0,0.0,0.06,59.0,4.0,tbd,,BottleRocket Entertainment,E10
Exhibition Volume 5,XB,2004.0,Misc,Microsoft Game Studios,0.04,0.01,0.0,0.0,0.06,,,,,,
Record of Lodoss War: Eiyuu Sensou,SCD,1994.0,Role-Playing,Sega,0.0,0.0,0.06,0.0,0.06,,,,,,
Pro Yakyuu Netsu Star 2007,PS2,2007.0,Sports,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,,,,,,
Starry ? Sky: In Summer,PSP,2010.0,Misc,Asgard,0.0,0.0,0.06,0.0,0.06,,,,,Honeybee,CERO_C
Klonoa Beach Volleyball,PS,2002.0,Sports,Namco Bandai Games,0.03,0.02,0.0,0.0,0.06,,,,,Namco,
Melty Blood: Actress Again,PS2,2009.0,Fighting,Ecole,0.0,0.0,0.06,0.0,0.06,,,,,TYPE-MOON,
Mahouka Koukou no Rettousei: Out of Order,PSV,2014.0,Adventure,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,,,,,Bandai Namco Games,
3D Lemmings,PS,1995.0,Puzzle,Psygnosis,0.03,0.02,0.0,0.0,0.06,,,,,Clockwork Games,
Hi Hi Puffy AmiYumi: Kaznapped,GBA,2005.0,Action,D3Publisher,0.04,0.02,0.0,0.0,0.06,,,,,D3 Publisher,E
Broken Sword: The Shadow of the Templars,GBA,2002.0,Adventure,BAM! Entertainment,0.04,0.02,0.0,0.0,0.06,80.0,17.0,7.8,10.0,Revolution Software,T
Resident Evil - Code: Veronica X,GC,2003.0,Action,Capcom,0.05,0.01,0.0,0.0,0.06,62.0,16.0,8.5,32.0,Nex Entertainment,M
Corpse Party: Back to School Edition,3DS,2016.0,Adventure,Xseed Games,0.05,0.0,0.0,0.01,0.06,,,,,XSEED Games,M
Tenchi Muyou! Ryoukouki Gokuraku,SAT,1995.0,Adventure,Yumedia,0.0,0.0,0.06,0.0,0.06,,,,,,
Kelly Slater's Pro Surfer,GC,2002.0,Sports,Activision,0.05,0.01,0.0,0.0,0.06,80.0,15.0,tbd,,Treyarch,E
I Am In The Movie,PSP,2012.0,Simulation,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,,,,,,
Zoo Tycoon: Complete Collection,PC,2003.0,Strategy,Microsoft Game Studios,0.03,0.02,0.0,0.01,0.06,,,8,8.0,Blue Fang Games,E
Trapt,PS2,2005.0,Action,Tecmo Koei,0.03,0.02,0.0,0.01,0.06,60.0,36.0,7.9,14.0,Paon Corporation,M
Splat Renegade Paintball,XB,2005.0,Sports,Take-Two Interactive,0.04,0.01,0.0,0.0,0.06,44.0,14.0,tbd,,Cat Daddy Games,T
Lord of Magna: Maiden Heaven,3DS,2014.0,Role-Playing,Marvelous Entertainment,0.0,0.0,0.06,0.0,0.06,68.0,16.0,7.8,36.0,Marvelous Inc.,T
SpongeBob SquarePants: Plankton's Robotic Revenge,3DS,2013.0,Shooter,Activision,0.0,0.06,0.0,0.0,0.06,,,tbd,,Behaviour Interactive,E10
Metal Max 4: Gekkou no Diva,3DS,2013.0,Role-Playing,Kadokawa Shoten,0.0,0.0,0.06,0.0,0.06,,,,,,
Magi: Aratanaru Sekai,3DS,2014.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,,,,,,
Worms 3D,XB,2003.0,Strategy,Sega,0.04,0.01,0.0,0.0,0.06,69.0,20.0,8.4,10.0,Team 17,T
Playmobil Knights,DS,2009.0,Action,Mindscape,0.04,0.01,0.0,0.0,0.06,,,tbd,,Dreamcatcher,E
MXGP 2,XOne,2016.0,Racing,Milestone S.r.l.,0.03,0.02,0.0,0.01,0.06,,,,,,
PoPoLoCrois,PSP,2005.0,Role-Playing,Ignition Entertainment,0.05,0.0,0.0,0.0,0.06,66.0,41.0,7.4,17.0,G-Artists,E
Dragon Rage,PS2,2001.0,Shooter,3DO,0.03,0.02,0.0,0.01,0.06,50.0,9.0,6.4,9.0,3DO,T
Theresia...,DS,2008.0,Adventure,Arc System Works,0.05,0.0,0.0,0.0,0.06,61.0,6.0,8,8.0,WorkJam,M
Sacred 2: Fallen Angel,PC,2008.0,Role-Playing,Ascaron Entertainment GmbH,0.0,0.05,0.0,0.01,0.06,71.0,41.0,6.9,203.0,"Ascaron Entertainment GmbH, Ascaron Entertainment",M
Dance Sensation!,Wii,2010.0,Misc,Majesco Entertainment,0.06,0.0,0.0,0.0,0.06,,,,,,E
Adventure Time: The Secret of the Nameless Kingdom,X360,2014.0,Action,Little Orbit,0.0,0.05,0.0,0.0,0.06,58.0,5.0,7.5,4.0,WayForward,E10
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,DS,2005.0,Action,Konami Digital Entertainment,0.05,0.0,0.0,0.0,0.06,58.0,10.0,7,5.0,Konami,E
Raw Danger! (JP sales),PS2,2006.0,Action,505 Games,0.0,0.0,0.06,0.0,0.06,,,,,,
Archer Maclean Presents: Pool Paradise,PS2,2004.0,Sports,Ignition Entertainment,0.03,0.02,0.0,0.01,0.06,,,,,,
Jumper: Griffin's Story,X360,2008.0,Action,Eidos Interactive,0.05,0.0,0.0,0.0,0.06,29.0,16.0,3.3,30.0,Red Tribe,T
Tabi no Yubisashi Kaiwachou DS: DS Series 3 Kankoku,DS,2006.0,Misc,Nintendo,0.0,0.0,0.06,0.0,0.06,,,,,,
Utawarerumono: Itsuwari no Kamen,PSV,2015.0,Adventure,Aqua Plus,0.0,0.0,0.07,0.0,0.07,,,,,Atlus USA,Sixteen
pro evolution soccer 2011,PC,2010.0,Sports,Konami Digital Entertainment,0.0,0.05,0.0,0.01,0.06,79.0,9.0,,,Konami,E
Backyard Skateboarding 2006,GBA,2004.0,Sports,Atari,0.04,0.02,0.0,0.0,0.06,,,,,,
Syndicate,PC,1992.0,Strategy,Electronic Arts,0.0,0.05,0.0,0.01,0.06,,,,,,
Tron 2.0: Killer App,XB,2004.0,Action,Disney Interactive Studios,0.04,0.01,0.0,0.0,0.06,69.0,36.0,4.3,4.0,Climax Group,T
Steins;Gate: Hiyoku Renri no Darling,PS3,2012.0,Adventure,5pb,0.0,0.0,0.02,0.0,0.02,,,,,NITRO PLUS,T
Call of Duty: The War Collection,X360,2010.0,Shooter,Activision,0.05,0.0,0.0,0.0,0.06,,,tbd,,"Treyarch, Infinity Ward",M
Gegege no Kitarou: Youkai Daigekisen,DS,2008.0,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,,,,,Bandai,CERO_A
Dig Dug: Digging Strike,DS,2005.0,Puzzle,Atari,0.05,0.0,0.0,0.0,0.06,65.0,24.0,tbd,,Bullets,E
FIFA Soccer 07,DS,2006.0,Sports,Electronic Arts,0.05,0.01,0.0,0.0,0.06,,,,,EA Sports,
Emblem of Gundam,DS,2008.0,Strategy,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,,,,,Bandai Namco Games,CERO_A
The Fast and the Furious,PS2,2006.0,Racing,Namco Bandai Games,0.03,0.02,0.0,0.01,0.06,59.0,22.0,6.6,24.0,Eutechnyx,T
Satisfashion,DS,2010.0,Misc,Destineer,0.05,0.0,0.0,0.0,0.06,,,,,,
Imagine: Resort Owner,DS,2010.0,Strategy,Ubisoft,0.05,0.0,0.0,0.0,0.06,,,tbd,,Magic Pockets,E
G-Police: Weapons of Justice,PS,1999.0,Action,Psygnosis,0.03,0.02,0.0,0.0,0.06,,,,,Psygnosis,T
Paws & Claws: Pampered Pets 2,DS,2011.0,Simulation,THQ,0.05,0.0,0.0,0.0,0.06,,,,,,
Policenauts,3DO,1995.0,Adventure,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06,,,,,Konami,
All Kamen Rider: Rider Generation 2,PSP,2012.0,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,,,,,,
Killing Zone,PS,1996.0,Fighting,Acclaim Entertainment,0.03,0.02,0.0,0.0,0.06,,,,,Scarab,T
Adventures of Lolo,NES,1989.0,Puzzle,HAL Laboratory,0.06,0.0,0.0,0.0,0.06,,,,,Nintendo,E
Quiz! Hexagon II,DS,2010.0,Misc,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,,,,,,
Vampire Rain: Altered Species,PS3,2008.0,Action,Ignition Entertainment,0.05,0.0,0.0,0.0,0.06,30.0,15.0,3.5,36.0,Artoon,M
The History Channel: Battle for the Pacific,X360,2007.0,Shooter,Activision,0.05,0.0,0.0,0.0,0.06,35.0,11.0,6.1,21.0,Cauldron Ltd.,T
BlazBlue Central Fiction,PS3,2016.0,Fighting,PQube,0.02,0.02,0.02,0.01,0.06,,,tbd,,Arc System Works,T
Racing Gears Advance,GBA,2004.0,Racing,Zoo Digital Publishing,0.04,0.02,0.0,0.0,0.06,83.0,17.0,8.9,9.0,"Orbital Media, Inc.",E
Syphon Filter: Logan's Shadow,PS2,2010.0,Shooter,Sony Computer Entertainment,0.03,0.02,0.0,0.01,0.06,,,7.9,9.0,Sony Bend,T
NTRA Breeders' Cup World Thoroughbred Championships,XB,2005.0,Simulation,Bethesda Softworks,0.04,0.01,0.0,0.0,0.06,,,,,,
Mayhem 3D,PS3,2011.0,Racing,Evolved Games,0.05,0.0,0.0,0.01,0.06,53.0,5.0,tbd,,"Left Field Productions, Zoo Games",E10
Daito Giken Koushiki Pachi-Slot Simulator: Shin Yoshimune,PS2,2008.0,Misc,Paon,0.0,0.0,0.06,0.0,0.06,,,,,,
Toy Soldiers: War Chest,PS4,2015.0,Action,Ubisoft,0.06,0.0,0.0,0.01,0.07,62.0,19.0,7.7,61.0,Signal Studios,T
Tanjou S Debut,SAT,1996.0,Simulation,NEC Interchannel,0.0,0.0,0.06,0.0,0.06,,,,,NEC Avenue,
Inversion,X360,2012.0,Shooter,Namco Bandai Games,0.03,0.02,0.0,0.01,0.06,53.0,51.0,6.5,72.0,Saber Interactive,M
Nendoroid Generation,PSP,2012.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,,,,,Banpresto,
Pop'n TwinBee: Rainbow Bell Adventure,SNES,1993.0,Platform,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06,,,,,,
Need for Speed: Shift,PC,2009.0,Racing,Electronic Arts,0.0,0.05,0.0,0.01,0.06,83.0,22.0,5.8,387.0,Slightly Mad Studios,E
Mercury Meltdown,PSP,2006.0,Action,Atari,0.05,0.0,0.0,0.01,0.06,78.0,36.0,7.8,8.0,Ignition Entertainment,E
Exist Archive: The Other Side of the Sky,PSV,2015.0,Role-Playing,Aksys Games,0.01,0.0,0.05,0.0,0.06,71.0,8.0,8.3,12.0,Tri-Ace,T
Zoo Tycoon 2,PC,2004.0,Strategy,Microsoft Game Studios,0.0,0.05,0.0,0.01,0.06,72.0,34.0,8.1,43.0,Blue Fang Games,E
Broken Helix,PS,1997.0,Action,Konami Digital Entertainment,0.03,0.02,0.0,0.0,0.06,,,,,Konami,M
Crazy Chicken: Pharaoh's Treasure,DS,2007.0,Puzzle,Phenomedia,0.05,0.0,0.0,0.0,0.06,,,,,,
Katekyoo Hitman Reborn! DS Fate of Heat III - Yuki no Shugosha Raishuu!,DS,2010.0,Role-Playing,Marvelous Interactive,0.0,0.0,0.06,0.0,0.06,,,,,,
Brave: A Warrior's Tale,X360,2009.0,Action,SouthPeak Games,0.05,0.01,0.0,0.0,0.06,42.0,17.0,5,4.0,Collision Studios,E10
Myst III: Exile,XB,2002.0,Adventure,Ubisoft,0.04,0.01,0.0,0.0,0.06,55.0,11.0,tbd,,Presto Studios,E
Hajime no Ippo Portable: Victorious Spirits,PSP,2007.0,Fighting,Grand Prix Games,0.0,0.0,0.06,0.0,0.06,,,,,ESP Software,
CMT Presents: Karaoke Revolution Country,PS2,2006.0,Misc,Konami Digital Entertainment,0.03,0.02,0.0,0.01,0.06,71.0,24.0,tbd,,Harmonix Music Systems,E10
Katekyoo Hitman Reborn! DS: Flame Rumble Mukuro Kyoushuu,DS,2007.0,Fighting,Takara Tomy,0.0,0.0,0.06,0.0,0.06,,,,,,
Rooms: The Main Building,Wii,2010.0,Adventure,Hudson Soft,0.05,0.0,0.0,0.0,0.06,60.0,8.0,tbd,,Hudson Entertainment,E
Brave: A Warrior's Tale,Wii,2009.0,Action,SouthPeak Games,0.05,0.0,0.0,0.0,0.06,48.0,13.0,tbd,,Collision Studios,E10
Jumble Madness,DS,2009.0,Puzzle,Destineer,0.06,0.0,0.0,0.0,0.06,,,tbd,,Anino Entertainment,E10
Brain Quest: Grades 3 & 4,DS,2008.0,Misc,Electronic Arts,0.05,0.0,0.0,0.0,0.06,,,,,Electronic Arts,E
Cid to Chocobo no Fushigi na Dungeon: Toki Wasure no Meikyuu DS+,DS,2008.0,Role-Playing,Square Enix,0.0,0.0,0.06,0.0,0.06,,,,,Square Enix,
Vitamin X to Z,PSP,2011.0,Adventure,D3Publisher,0.0,0.0,0.06,0.0,0.06,,,,,HuneX,CERO_B
Fatal Frame,XB,2002.0,Action,Tecmo Koei,0.04,0.01,0.0,0.0,0.06,77.0,17.0,8.6,16.0,Tecmo,T
Urban Chaos: Riot Response,PS2,2006.0,Shooter,Eidos Interactive,0.03,0.02,0.0,0.01,0.06,73.0,35.0,7.8,24.0,Rocksteady Studios,M
Tom Clancy's Ghost Recon: Advanced Warfighter,PS2,2006.0,Shooter,Ubisoft,0.03,0.02,0.0,0.01,0.06,44.0,8.0,4.6,41.0,Ubisoft Shanghai,T
Jacqueline Wilson's Tracy Beaker: The Game,DS,2009.0,Misc,P2 Games,0.0,0.05,0.0,0.0,0.06,,,,,P2 Games,Three
Teenage Mutant Ninja Turtles II: Back from the Sewers,GB,1991.0,Action,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06,,,,,Konami,
Ivy the Kiwi?,Wii,2010.0,Puzzle,Rising Star Games,0.04,0.02,0.0,0.0,0.06,74.0,30.0,7.2,12.0,Prope,E
Resident Evil 2,N64,1999.0,Action,Virgin Interactive,0.39,0.09,0.07,0.01,0.56,59.0,15.0,8.5,31.0,Capcom,M
Honeycomb Beat,DS,2006.0,Puzzle,Konami Digital Entertainment,0.05,0.0,0.0,0.0,0.06,61.0,28.0,tbd,,Hudson,E
Real Bout Garou Densetsu Special: Dominated Mind,PS,1998.0,Fighting,SNK,0.0,0.0,0.05,0.0,0.06,,,,,Yumekobo,
Minna no Sukkiri,PSP,2009.0,Sports,Sony Computer Entertainment,0.0,0.0,0.06,0.0,0.06,,,,,Clap Hanz,
Catwoman,XB,2004.0,Action,Electronic Arts,0.04,0.01,0.0,0.0,0.06,45.0,33.0,4.6,5.0,EA Games,T
Aquarium by DS,DS,2008.0,Simulation,Mercury Games,0.05,0.0,0.0,0.0,0.06,,,tbd,,,E
Winter Sports 2: The Next Challenge,DS,2008.0,Sports,RTL,0.04,0.02,0.0,0.0,0.06,,,tbd,,49Games,E
Chaos Rings III,PSV,2014.0,Role-Playing,Square Enix,0.0,0.0,0.06,0.0,0.06,,,,,Square Enix,
Top Gun: Hard Lock,X360,2012.0,Action,505 Games,0.03,0.02,0.0,0.0,0.06,54.0,8.0,3.5,16.0,505 Games,T
Kamen Rider: Battride War Genesis,PS4,2016.0,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,,,,,Eighting,CERO_B
Warriors Orochi 2,X360,2008.0,Action,Tecmo Koei,0.04,0.0,0.01,0.0,0.06,44.0,28.0,8.1,15.0,Omega Force,T
Mana Khemia: Alchemists of Al-Revis,PS2,2007.0,Role-Playing,Nippon Ichi Software,0.03,0.02,0.0,0.01,0.06,69.0,20.0,7.5,41.0,Gust,E10
Burning Rangers,SAT,1998.0,Platform,Sega,0.0,0.0,0.06,0.0,0.06,,,,,Sega,E
Flip's Twisted World,Wii,2010.0,Platform,Unknown,0.05,0.0,0.0,0.0,0.06,47.0,7.0,tbd,,"Majesco Games, Majesco",E
Street Fighter V,PC,2016.0,Fighting,Capcom,0.0,0.05,0.0,0.0,0.06,74.0,33.0,2.9,431.0,Capcom,T
The Amazing Spider-Man 2 (2014),PC,2014.0,Action,Activision,0.0,0.01,0.0,0.0,0.01,,,,,Activision,USK_12
Katekyoo Hitman Reborn! DS Flame Rumble XX - Kessen! Shin 6 Chouka,DS,2010.0,Action,Takara Tomy,0.0,0.0,0.06,0.0,0.06,,,,,,
Samurai Warriors 4: Empires,PS3,2015.0,Action,Tecmo Koei,0.0,0.0,0.06,0.0,0.06,,,tbd,,Omega Force,T
Interplay Sports Baseball 2000,PS,1999.0,Sports,Interplay,0.03,0.02,0.0,0.0,0.06,,,,,,E
Zone of the Enders: The Fist of Mars,GBA,2001.0,Role-Playing,Konami Digital Entertainment,0.04,0.02,0.0,0.0,0.06,71.0,12.0,9,9.0,WinkySoft,E
Animorphs: Shattered Reality,PS,2000.0,Action,Infogrames,0.03,0.02,0.0,0.0,0.06,27.0,4.0,tbd,,SingleTrac,E
Teenage Mutant Ninja Turtles: Tournament Fighters,SNES,1992.0,Fighting,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06,,,,,,
Eikan wa Kimini 2002: Koshien no Kodou,PS2,2002.0,Sports,DigiCube,0.0,0.0,0.06,0.0,0.06,,,,,,
MX vs. ATV Supercross Encore,XOne,2015.0,Sports,Nordic Games,0.02,0.0,0.0,0.0,0.03,45.0,4.0,tbd,9.0,Rainbow Studios,E
Gun Showdown,PSP,2006.0,Action,Activision,0.05,0.0,0.0,0.01,0.06,73.0,41.0,7.6,9.0,"Rebellion, Neversoft Entertainment",M
Terminator 3: Rise of the Machines,GBA,2003.0,Action,Atari,0.04,0.02,0.0,0.0,0.06,50.0,15.0,tbd,,Taniko,T
Jissen Pachislot Hisshouhou! Hokuto no Ken Portable SE,PSP,2006.0,Misc,Sega,0.0,0.0,0.06,0.0,0.06,,,,,,
G1 Jockey 2,PS2,2000.0,Sports,Tecmo Koei,0.0,0.0,0.06,0.0,0.06,,,,,,
Tiger Woods PGA Tour 08,DS,2007.0,Sports,Electronic Arts,0.05,0.0,0.0,0.0,0.06,81.0,10.0,7.6,8.0,Exient Entertainment,E
Mobile Ops: The One Year War,X360,2008.0,Simulation,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,,,,,"Dimps Corporation, Dream Execution",
Constantine,XB,2005.0,Action,SCi,0.04,0.01,0.0,0.0,0.06,60.0,31.0,7.1,17.0,Bits Studios,M
Tom Clancy's Splinter Cell: Double Agent,GC,2006.0,Action,Ubisoft,0.04,0.01,0.0,0.0,0.06,64.0,8.0,7.1,7.0,Ubisoft Montreal,M
Senritsu no Stratus,PSP,2011.0,Role-Playing,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06,,,,,,
Katekyoo Hitman Reborn! DS Flame Rumble X - Mirai Chou-Bakuhatsu!!,DS,2009.0,Fighting,Takara Tomy,0.0,0.0,0.06,0.0,0.06,,,,,,
Gormiti: The Lords of Nature!,Wii,2010.0,Adventure,Konami Digital Entertainment,0.03,0.0,0.0,0.0,0.04,,,,,,Twelve
Monkey Island: Special Edition Collection,X360,2011.0,Adventure,Activision,0.0,0.05,0.0,0.01,0.06,,,,,LucasArts,E10
Samurai Shodown Anthology,Wii,2009.0,Fighting,Ignition Entertainment,0.05,0.0,0.0,0.0,0.06,74.0,6.0,8.2,5.0,SNK Playmore,T
S.T.A.L.K.E.R.: Shadow of Chernobyl,PC,2007.0,Shooter,THQ,0.01,0.04,0.0,0.01,0.06,82.0,44.0,8.4,1088.0,GSC Game World,M
Nanostray,DS,2005.0,Shooter,Majesco Entertainment,0.05,0.0,0.0,0.0,0.06,71.0,43.0,7.7,19.0,Shin'en,E
Wantame Fortune Channel,DS,2007.0,Misc,Capcom,0.0,0.0,0.06,0.0,0.06,,,,,,
Atari's Greatest Hits: Volume 2,DS,2011.0,Misc,Atari,0.05,0.0,0.0,0.0,0.06,,,,,"Atari, Inc.",E
Evangelion: Jo,PS2,2009.0,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,,,,,BEC,
Bleach: Blade Battlers 2nd,PS2,2007.0,Fighting,Sony Computer Entertainment,0.0,0.0,0.06,0.0,0.06,,,,,Racjin,
Samurai Jack: The Shadow of Aku,PS2,2004.0,Action,Sega,0.03,0.02,0.0,0.01,0.06,59.0,21.0,8.4,10.0,Adrenium,T
Men in Black The Series: Crashdown,PS,2001.0,Shooter,Infogrames,0.03,0.02,0.0,0.0,0.06,,,,,,T
